case_id,activity,lifecycle,timestamp,event_idx,delta_prev_seconds,delta_start_seconds,delta_next_seconds,user_id,item_id
213432,O_SENT,COMPLETE,2012-03-14 10:55:56.175000+00:00,43,0.029,1358415.965,1.603,12781,16
213432,W_Valideren aanvraag,COMPLETE,2012-03-14 10:55:57.778000+00:00,44,1.603,1358417.568,57.999,12781,23
213432,O_SENT_BACK,COMPLETE,2012-03-14 10:56:55.777000+00:00,45,57.999,1358475.567,2.634,12781,17
213432,W_Nabellen incomplete dossiers,COMPLETE,2012-03-14 10:56:58.411000+00:00,46,2.634,1358478.201,376.055,12781,21
213432,W_Valideren aanvraag,COMPLETE,2012-03-14 11:03:14.466000+00:00,47,376.055,1358854.256,6798.686,12781,23
213432,A_ACTIVATED,COMPLETE,2012-03-14 12:56:33.152000+00:00,48,6798.686,1365652.942,-0.0,12781,2
213432,A_APPROVED,COMPLETE,2012-03-14 12:56:33.152000+00:00,49,0.0,1365652.942,-0.0,12781,3
213432,A_REGISTERED,COMPLETE,2012-03-14 12:56:33.152000+00:00,50,0.0,1365652.942,-0.0,12781,9
213432,O_ACCEPTED,COMPLETE,2012-03-14 12:56:33.152000+00:00,51,0.0,1365652.942,9.299,12781,11
213432,W_Nabellen incomplete dossiers,COMPLETE,2012-03-14 12:56:42.451000+00:00,52,9.299,1365662.241,0.0,12781,21
213435,A_SUBMITTED,COMPLETE,2012-02-27 17:37:57.857000+00:00,0,0.0,0.0,0.452,12782,10
213435,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 17:37:58.309000+00:00,1,0.452,0.452,34.522,12782,7
213435,A_DECLINED,COMPLETE,2012-02-27 17:38:32.831000+00:00,2,34.522,34.974,0.0,12782,5
213438,A_SUBMITTED,COMPLETE,2012-02-27 17:42:23.402000+00:00,0,0.0,0.0,0.441,12783,10
213438,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 17:42:23.843000+00:00,1,0.441,0.441,36.478,12783,7
213438,A_PREACCEPTED,COMPLETE,2012-02-27 17:43:00.321000+00:00,2,36.478,36.919,219.871,12783,8
213438,W_Completeren aanvraag,COMPLETE,2012-02-27 17:46:40.192000+00:00,3,219.871,256.79,44.554,12783,20
213438,W_Completeren aanvraag,COMPLETE,2012-02-27 17:47:24.746000+00:00,4,44.554,301.344,4416.577,12783,20
213438,W_Completeren aanvraag,COMPLETE,2012-02-27 19:01:01.323000+00:00,5,4416.577,4717.921,1666.633,12783,20
213438,A_ACCEPTED,COMPLETE,2012-02-27 19:28:47.956000+00:00,6,1666.633,6384.554,52.837,12783,1
213438,A_FINALIZED,COMPLETE,2012-02-27 19:29:40.793000+00:00,7,52.837,6437.391,-0.0,12783,6
213438,O_SELECTED,COMPLETE,2012-02-27 19:29:40.793000+00:00,8,0.0,6437.391,0.907,12783,15
213438,O_CREATED,COMPLETE,2012-02-27 19:29:41.700000+00:00,9,0.907,6438.298,0.038,12783,13
213438,O_SENT,COMPLETE,2012-02-27 19:29:41.738000+00:00,10,0.038,6438.336,1.602,12783,16
213438,W_Completeren aanvraag,COMPLETE,2012-02-27 19:29:43.340000+00:00,11,1.602,6439.938,779383.357,12783,20
213438,W_Nabellen offertes,COMPLETE,2012-03-07 19:59:26.697000+00:00,12,779383.357,785823.295,147431.648,12783,22
213438,W_Nabellen offertes,COMPLETE,2012-03-09 12:56:38.345000+00:00,13,147431.648,933254.943,76070.018,12783,22
213438,W_Nabellen offertes,COMPLETE,2012-03-10 10:04:28.363000+00:00,14,76070.018,1009324.961,0.0,12783,22
213441,A_SUBMITTED,COMPLETE,2012-02-27 17:44:30.291000+00:00,0,0.0,0.0,0.418,12784,10
213441,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 17:44:30.709000+00:00,1,0.418,0.418,5042.959,12784,7
213441,A_DECLINED,COMPLETE,2012-02-27 19:08:33.668000+00:00,2,5042.959,5043.377,3.828,12784,5
213441,W_Afhandelen leads,COMPLETE,2012-02-27 19:08:37.496000+00:00,3,3.828,5047.205,0.0,12784,18
213444,A_SUBMITTED,COMPLETE,2012-02-27 17:48:10.470000+00:00,0,0.0,0.0,0.426,12785,10
213444,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 17:48:10.896000+00:00,1,0.426,0.426,5045.69,12785,7
213444,A_DECLINED,COMPLETE,2012-02-27 19:12:16.586000+00:00,2,5045.69,5046.116,4.074,12785,5
213444,W_Afhandelen leads,COMPLETE,2012-02-27 19:12:20.660000+00:00,3,4.074,5050.19,0.0,12785,18
213447,A_SUBMITTED,COMPLETE,2012-02-27 18:00:12.636000+00:00,0,0.0,0.0,0.629,12786,10
213447,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:00:13.265000+00:00,1,0.629,0.629,88.515,12786,7
213447,A_DECLINED,COMPLETE,2012-02-27 18:01:41.780000+00:00,2,88.515,89.144,2.62,12786,5
213447,W_Afhandelen leads,COMPLETE,2012-02-27 18:01:44.400000+00:00,3,2.62,91.764,0.0,12786,18
213450,A_SUBMITTED,COMPLETE,2012-02-27 18:03:31.187000+00:00,0,0.0,0.0,0.454,12787,10
213450,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:03:31.641000+00:00,1,0.454,0.454,38.455,12787,7
213450,A_PREACCEPTED,COMPLETE,2012-02-27 18:04:10.096000+00:00,2,38.455,38.909,1278.477,12787,8
213450,A_ACCEPTED,COMPLETE,2012-02-27 18:25:28.573000+00:00,3,1278.477,1317.386,82.491,12787,1
213450,A_FINALIZED,COMPLETE,2012-02-27 18:26:51.064000+00:00,4,82.491,1399.877,-0.0,12787,6
213450,O_SELECTED,COMPLETE,2012-02-27 18:26:51.064000+00:00,5,0.0,1399.877,1.166,12787,15
213450,O_CREATED,COMPLETE,2012-02-27 18:26:52.230000+00:00,6,1.166,1401.043,0.024,12787,13
213450,O_SENT,COMPLETE,2012-02-27 18:26:52.254000+00:00,7,0.024,1401.067,2.264,12787,16
213450,W_Completeren aanvraag,COMPLETE,2012-02-27 18:26:54.518000+00:00,8,2.264,1403.331,102.549,12787,20
213450,W_Nabellen offertes,COMPLETE,2012-02-27 18:28:37.067000+00:00,9,102.549,1505.88,575213.827,12787,22
213450,O_SENT_BACK,COMPLETE,2012-03-05 10:15:30.894000+00:00,10,575213.827,576719.707,2.331,12787,17
213450,W_Nabellen offertes,COMPLETE,2012-03-05 10:15:33.225000+00:00,11,2.331,576722.038,173438.596,12787,22
213450,A_ACTIVATED,COMPLETE,2012-03-07 10:26:11.821000+00:00,12,173438.596,750160.634,-0.0,12787,2
213450,A_APPROVED,COMPLETE,2012-03-07 10:26:11.821000+00:00,13,0.0,750160.634,-0.0,12787,3
213450,A_REGISTERED,COMPLETE,2012-03-07 10:26:11.821000+00:00,14,0.0,750160.634,-0.0,12787,9
213450,O_ACCEPTED,COMPLETE,2012-03-07 10:26:11.821000+00:00,15,0.0,750160.634,8.849,12787,11
213450,W_Valideren aanvraag,COMPLETE,2012-03-07 10:26:20.670000+00:00,16,8.849,750169.483,0.0,12787,23
213453,A_SUBMITTED,COMPLETE,2012-02-27 18:06:09.161000+00:00,0,0.0,0.0,0.26,12788,10
213453,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:06:09.421000+00:00,1,0.26,0.26,33.168,12788,7
213453,A_DECLINED,COMPLETE,2012-02-27 18:06:42.589000+00:00,2,33.168,33.428,0.0,12788,5
213456,A_SUBMITTED,COMPLETE,2012-02-27 18:07:44.729000+00:00,0,0.0,0.0,0.389,12789,10
213456,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:07:45.118000+00:00,1,0.389,0.389,42.331,12789,7
213456,A_PREACCEPTED,COMPLETE,2012-02-27 18:08:27.449000+00:00,2,42.331,42.72,159.222,12789,8
213456,W_Completeren aanvraag,COMPLETE,2012-02-27 18:11:06.671000+00:00,3,159.222,201.942,4552.967,12789,20
213456,A_ACCEPTED,COMPLETE,2012-02-27 19:26:59.638000+00:00,4,4552.967,4754.909,68.748,12789,1
213456,A_FINALIZED,COMPLETE,2012-02-27 19:28:08.386000+00:00,5,68.748,4823.657,-0.0,12789,6
213456,O_SELECTED,COMPLETE,2012-02-27 19:28:08.386000+00:00,6,0.0,4823.657,2.277,12789,15
213456,O_CREATED,COMPLETE,2012-02-27 19:28:10.663000+00:00,7,2.277,4825.934,0.061,12789,13
213456,O_SENT,COMPLETE,2012-02-27 19:28:10.724000+00:00,8,0.061,4825.995,1.592,12789,16
213456,W_Completeren aanvraag,COMPLETE,2012-02-27 19:28:12.316000+00:00,9,1.592,4827.587,330.143,12789,20
213456,W_Nabellen offertes,COMPLETE,2012-02-27 19:33:42.459000+00:00,10,330.143,5157.73,775827.353,12789,22
213456,W_Nabellen offertes,COMPLETE,2012-03-07 19:04:09.812000+00:00,11,775827.353,780985.083,569162.943,12789,22
213456,O_SENT_BACK,COMPLETE,2012-03-14 09:10:12.755000+00:00,12,569162.943,1350148.026,1.473,12789,17
213456,W_Nabellen offertes,COMPLETE,2012-03-14 09:10:14.228000+00:00,13,1.473,1350149.499,0.0,12789,22
213459,A_SUBMITTED,COMPLETE,2012-02-27 18:14:12.031000+00:00,0,0.0,0.0,0.374,12790,10
213459,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:14:12.405000+00:00,1,0.374,0.374,37.956,12790,7
213459,A_PREACCEPTED,COMPLETE,2012-02-27 18:14:50.361000+00:00,2,37.956,38.33,69314.191,12790,8
213459,W_Completeren aanvraag,COMPLETE,2012-02-28 13:30:04.552000+00:00,3,69314.191,69352.521,1205.031,12790,20
213459,A_ACCEPTED,COMPLETE,2012-02-28 13:50:09.583000+00:00,4,1205.031,70557.552,78.739,12790,1
213459,A_FINALIZED,COMPLETE,2012-02-28 13:51:28.322000+00:00,5,78.739,70636.291,-0.0,12790,6
213459,O_SELECTED,COMPLETE,2012-02-28 13:51:28.322000+00:00,6,0.0,70636.291,0.981,12790,15
213459,O_CREATED,COMPLETE,2012-02-28 13:51:29.303000+00:00,7,0.981,70637.272,0.043,12790,13
213459,O_SENT,COMPLETE,2012-02-28 13:51:29.346000+00:00,8,0.043,70637.315,1.627,12790,16
213459,W_Completeren aanvraag,COMPLETE,2012-02-28 13:51:30.973000+00:00,9,1.627,70638.942,506797.033,12790,20
213459,O_SENT_BACK,COMPLETE,2012-03-05 10:38:08.006000+00:00,10,506797.033,577435.975,2.6,12790,17
213459,W_Nabellen offertes,COMPLETE,2012-03-05 10:38:10.606000+00:00,11,2.6,577438.575,174680.281,12790,22
213459,A_ACTIVATED,COMPLETE,2012-03-07 11:09:30.887000+00:00,12,174680.281,752118.856,-0.0,12790,2
213459,A_APPROVED,COMPLETE,2012-03-07 11:09:30.887000+00:00,13,0.0,752118.856,-0.0,12790,3
213459,A_REGISTERED,COMPLETE,2012-03-07 11:09:30.887000+00:00,14,0.0,752118.856,-0.0,12790,9
213459,O_ACCEPTED,COMPLETE,2012-03-07 11:09:30.887000+00:00,15,0.0,752118.856,8.537,12790,11
213459,W_Valideren aanvraag,COMPLETE,2012-03-07 11:09:39.424000+00:00,16,8.537,752127.393,0.0,12790,23
213462,A_SUBMITTED,COMPLETE,2012-02-27 18:15:52.989000+00:00,0,0.0,0.0,0.289,12791,10
213462,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:15:53.278000+00:00,1,0.289,0.289,203.877,12791,7
213462,A_DECLINED,COMPLETE,2012-02-27 18:19:17.155000+00:00,2,203.877,204.166,3.788,12791,5
213462,W_Afhandelen leads,COMPLETE,2012-02-27 18:19:20.943000+00:00,3,3.788,207.954,0.0,12791,18
213465,A_SUBMITTED,COMPLETE,2012-02-27 18:17:35.842000+00:00,0,0.0,0.0,0.302,12792,10
213465,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:17:36.144000+00:00,1,0.302,0.302,32.391,12792,7
213465,A_PREACCEPTED,COMPLETE,2012-02-27 18:18:08.535000+00:00,2,32.391,32.693,51.275,12792,8
213465,W_Completeren aanvraag,COMPLETE,2012-02-27 18:18:59.810000+00:00,3,51.275,83.968,1146.886,12792,20
213465,W_Completeren aanvraag,COMPLETE,2012-02-27 18:38:06.696000+00:00,4,1146.886,1230.854,709.644,12792,20
213465,A_ACCEPTED,COMPLETE,2012-02-27 18:49:56.340000+00:00,5,709.644,1940.498,70.684,12792,1
213465,A_FINALIZED,COMPLETE,2012-02-27 18:51:07.024000+00:00,6,70.684,2011.182,-0.0,12792,6
213465,O_SELECTED,COMPLETE,2012-02-27 18:51:07.024000+00:00,7,0.0,2011.182,1.43,12792,15
213465,O_CREATED,COMPLETE,2012-02-27 18:51:08.454000+00:00,8,1.43,2012.612,0.03,12792,13
213465,O_SENT,COMPLETE,2012-02-27 18:51:08.484000+00:00,9,0.03,2012.642,1.403,12792,16
213465,W_Completeren aanvraag,COMPLETE,2012-02-27 18:51:09.887000+00:00,10,1.403,2014.045,668321.083,12792,20
213465,O_SENT_BACK,COMPLETE,2012-03-06 12:29:50.970000+00:00,11,668321.083,670335.128,1.197,12792,17
213465,W_Nabellen offertes,COMPLETE,2012-03-06 12:29:52.167000+00:00,12,1.197,670336.325,72.529,12792,22
213465,W_Valideren aanvraag,COMPLETE,2012-03-06 12:31:04.696000+00:00,13,72.529,670408.854,265757.638,12792,23
213465,A_ACTIVATED,COMPLETE,2012-03-09 14:20:22.334000+00:00,14,265757.638,936166.492,-0.0,12792,2
213465,A_APPROVED,COMPLETE,2012-03-09 14:20:22.334000+00:00,15,0.0,936166.492,-0.0,12792,3
213465,A_REGISTERED,COMPLETE,2012-03-09 14:20:22.334000+00:00,16,0.0,936166.492,-0.0,12792,9
213465,O_ACCEPTED,COMPLETE,2012-03-09 14:20:22.334000+00:00,17,0.0,936166.492,6.006,12792,11
213465,W_Valideren aanvraag,COMPLETE,2012-03-09 14:20:28.340000+00:00,18,6.006,936172.498,0.0,12792,23
213468,A_SUBMITTED,COMPLETE,2012-02-27 18:19:45.885000+00:00,0,0.0,0.0,0.78,12793,10
213468,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:19:46.665000+00:00,1,0.78,0.78,37.979,12793,7
213468,A_PREACCEPTED,COMPLETE,2012-02-27 18:20:24.644000+00:00,2,37.979,38.759,450.824,12793,8
213468,A_ACCEPTED,COMPLETE,2012-02-27 18:27:55.468000+00:00,3,450.824,489.583,70.743,12793,1
213468,O_SELECTED,COMPLETE,2012-02-27 18:29:06.211000+00:00,4,70.743,560.326,0.001,12793,15
213468,A_FINALIZED,COMPLETE,2012-02-27 18:29:06.212000+00:00,5,0.001,560.327,0.998,12793,6
213468,O_CREATED,COMPLETE,2012-02-27 18:29:07.210000+00:00,6,0.998,561.325,0.04,12793,13
213468,O_SENT,COMPLETE,2012-02-27 18:29:07.250000+00:00,7,0.04,561.365,2.515,12793,16
213468,W_Completeren aanvraag,COMPLETE,2012-02-27 18:29:09.765000+00:00,8,2.515,563.88,515.605,12793,20
213468,W_Nabellen offertes,COMPLETE,2012-02-27 18:37:45.370000+00:00,9,515.605,1079.485,660879.146,12793,22
213468,O_SENT_BACK,COMPLETE,2012-03-06 10:12:24.516000+00:00,10,660879.146,661958.631,1.833,12793,17
213468,W_Nabellen offertes,COMPLETE,2012-03-06 10:12:26.349000+00:00,11,1.833,661960.464,596783.918,12793,22
213468,A_APPROVED,COMPLETE,2012-03-13 07:58:50.267000+00:00,12,596783.918,1258744.382,-0.0,12793,3
213468,A_REGISTERED,COMPLETE,2012-03-13 07:58:50.267000+00:00,13,0.0,1258744.382,-0.0,12793,9
213468,O_ACCEPTED,COMPLETE,2012-03-13 07:58:50.267000+00:00,14,0.0,1258744.382,0.001,12793,11
213468,A_ACTIVATED,COMPLETE,2012-03-13 07:58:50.268000+00:00,15,0.001,1258744.383,6.684,12793,2
213468,W_Valideren aanvraag,COMPLETE,2012-03-13 07:58:56.952000+00:00,16,6.684,1258751.067,0.0,12793,23
213471,A_SUBMITTED,COMPLETE,2012-02-27 18:21:49.951000+00:00,0,0.0,0.0,0.551,12794,10
213471,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:21:50.502000+00:00,1,0.551,0.551,2.819,12794,7
213471,A_DECLINED,COMPLETE,2012-02-27 18:21:53.321000+00:00,2,2.819,3.37,0.0,12794,5
213474,A_SUBMITTED,COMPLETE,2012-02-27 18:24:40.372000+00:00,0,0.0,0.0,0.395,12795,10
213474,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:24:40.767000+00:00,1,0.395,0.395,39.757,12795,7
213474,A_PREACCEPTED,COMPLETE,2012-02-27 18:25:20.524000+00:00,2,39.757,40.152,148.558,12795,8
213474,W_Completeren aanvraag,COMPLETE,2012-02-27 18:27:49.082000+00:00,3,148.558,188.71,4072.891,12795,20
213474,W_Completeren aanvraag,COMPLETE,2012-02-27 19:35:41.973000+00:00,4,4072.891,4261.601,67518.947,12795,20
213474,W_Completeren aanvraag,COMPLETE,2012-02-28 14:21:00.920000+00:00,5,67518.947,71780.548,14752.998,12795,20
213474,W_Completeren aanvraag,COMPLETE,2012-02-28 18:26:53.918000+00:00,6,14752.998,86533.546,266.772,12795,20
213474,W_Completeren aanvraag,COMPLETE,2012-02-28 18:31:20.690000+00:00,7,266.772,86800.318,80.595,12795,20
213474,A_ACCEPTED,COMPLETE,2012-02-28 18:32:41.285000+00:00,8,80.595,86880.913,16.506,12795,1
213474,A_FINALIZED,COMPLETE,2012-02-28 18:32:57.791000+00:00,9,16.506,86897.419,-0.0,12795,6
213474,O_SELECTED,COMPLETE,2012-02-28 18:32:57.791000+00:00,10,0.0,86897.419,48.009,12795,15
213474,O_CREATED,COMPLETE,2012-02-28 18:33:45.800000+00:00,11,48.009,86945.428,0.032,12795,13
213474,O_SENT,COMPLETE,2012-02-28 18:33:45.832000+00:00,12,0.032,86945.46,1.978,12795,16
213474,W_Completeren aanvraag,COMPLETE,2012-02-28 18:33:47.810000+00:00,13,1.978,86947.438,154.447,12795,20
213474,W_Nabellen offertes,COMPLETE,2012-02-28 18:36:22.257000+00:00,14,154.447,87101.885,776531.807,12795,22
213474,W_Nabellen offertes,COMPLETE,2012-03-08 18:18:34.064000+00:00,15,776531.807,863633.692,0.0,12795,22
213477,A_SUBMITTED,COMPLETE,2012-02-27 18:39:12.551000+00:00,0,0.0,0.0,0.531,12796,10
213477,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:39:13.082000+00:00,1,0.531,0.531,2105.771,12796,7
213477,A_PREACCEPTED,COMPLETE,2012-02-27 19:14:18.853000+00:00,2,2105.771,2106.302,1.548,12796,8
213477,W_Afhandelen leads,COMPLETE,2012-02-27 19:14:20.401000+00:00,3,1.548,2107.85,983.106,12796,18
213477,W_Completeren aanvraag,COMPLETE,2012-02-27 19:30:43.507000+00:00,4,983.106,3090.956,71396.922,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-02-28 15:20:40.429000+00:00,5,71396.922,74487.878,71570.274,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-02-29 11:13:30.703000+00:00,6,71570.274,146058.152,100836.131,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-01 15:14:06.834000+00:00,7,100836.131,246894.283,81477.697,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-02 13:52:04.531000+00:00,8,81477.697,328371.98,16590.684,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-02 18:28:35.215000+00:00,9,16590.684,344962.664,315174.569,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-06 10:01:29.784000+00:00,10,315174.569,660137.233,155617.181,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-08 05:15:06.965000+00:00,11,155617.181,815754.414,16268.313,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-08 09:46:15.278000+00:00,12,16268.313,832022.727,176737.121,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-10 10:51:52.399000+00:00,13,176737.121,1008759.848,170154.009,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-12 10:07:46.408000+00:00,14,170154.009,1178913.857,97681.338,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-13 13:15:47.746000+00:00,15,97681.338,1276595.195,11034.415,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-13 16:19:42.161000+00:00,16,11034.415,1287629.61,341.333,12796,20
213477,W_Completeren aanvraag,COMPLETE,2012-03-13 16:25:23.494000+00:00,17,341.333,1287970.943,0.0,12796,20
213480,A_SUBMITTED,COMPLETE,2012-02-27 18:41:45.226000+00:00,0,0.0,0.0,0.253,12797,10
213480,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:41:45.479000+00:00,1,0.253,0.253,32.303,12797,7
213480,A_DECLINED,COMPLETE,2012-02-27 18:42:17.782000+00:00,2,32.303,32.556,0.0,12797,5
213483,A_SUBMITTED,COMPLETE,2012-02-27 18:42:03.896000+00:00,0,0.0,0.0,0.289,12798,10
213483,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:42:04.185000+00:00,1,0.289,0.289,36.306,12798,7
213483,A_DECLINED,COMPLETE,2012-02-27 18:42:40.491000+00:00,2,36.306,36.595,0.0,12798,5
213486,A_SUBMITTED,COMPLETE,2012-02-27 18:52:16.568000+00:00,0,0.0,0.0,0.317,12799,10
213486,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:52:16.885000+00:00,1,0.317,0.317,32.623,12799,7
213486,A_DECLINED,COMPLETE,2012-02-27 18:52:49.508000+00:00,2,32.623,32.94,0.0,12799,5
213489,A_SUBMITTED,COMPLETE,2012-02-27 18:55:11.370000+00:00,0,0.0,0.0,0.402,12800,10
213489,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:55:11.772000+00:00,1,0.402,0.402,34.176,12800,7
213489,A_PREACCEPTED,COMPLETE,2012-02-27 18:55:45.948000+00:00,2,34.176,34.578,54179.181,12800,8
213489,W_Completeren aanvraag,COMPLETE,2012-02-28 09:58:45.129000+00:00,3,54179.181,54213.759,28964.132,12800,20
213489,W_Completeren aanvraag,COMPLETE,2012-02-28 18:01:29.261000+00:00,4,28964.132,83177.891,3013.071,12800,20
213489,A_CANCELLED,COMPLETE,2012-02-28 18:51:42.332000+00:00,5,3013.071,86190.962,2.007,12800,4
213489,W_Completeren aanvraag,COMPLETE,2012-02-28 18:51:44.339000+00:00,6,2.007,86192.969,0.0,12800,20
213492,A_SUBMITTED,COMPLETE,2012-02-27 18:55:57.188000+00:00,0,0.0,0.0,0.258,12801,10
213492,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 18:55:57.446000+00:00,1,0.258,0.258,1152.728,12801,7
213492,A_PREACCEPTED,COMPLETE,2012-02-27 19:15:10.174000+00:00,2,1152.728,1152.986,1.639,12801,8
213492,W_Afhandelen leads,COMPLETE,2012-02-27 19:15:11.813000+00:00,3,1.639,1154.625,64933.22,12801,18
213492,W_Completeren aanvraag,COMPLETE,2012-02-28 13:17:25.033000+00:00,4,64933.22,66087.845,23023.03,12801,20
213492,W_Completeren aanvraag,COMPLETE,2012-02-28 19:41:08.063000+00:00,5,23023.03,89110.875,87381.386,12801,20
213492,W_Completeren aanvraag,COMPLETE,2012-02-29 19:57:29.449000+00:00,6,87381.386,176492.261,132755.034,12801,20
213492,W_Completeren aanvraag,COMPLETE,2012-03-02 08:50:04.483000+00:00,7,132755.034,309247.295,343414.447,12801,20
213492,W_Completeren aanvraag,COMPLETE,2012-03-06 08:13:38.930000+00:00,8,343414.447,652661.742,14870.779,12801,20
213492,W_Completeren aanvraag,COMPLETE,2012-03-06 12:21:29.709000+00:00,9,14870.779,667532.521,21474.225,12801,20
213492,W_Completeren aanvraag,COMPLETE,2012-03-06 18:19:23.934000+00:00,10,21474.225,689006.746,138356.725,12801,20
213492,W_Completeren aanvraag,COMPLETE,2012-03-08 08:45:20.659000+00:00,11,138356.725,827363.471,17605.858,12801,20
213492,W_Completeren aanvraag,COMPLETE,2012-03-08 13:38:46.517000+00:00,12,17605.858,844969.329,0.0,12801,20
213495,A_SUBMITTED,COMPLETE,2012-02-27 19:10:18.859000+00:00,0,0.0,0.0,0.542,12802,10
213495,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 19:10:19.401000+00:00,1,0.542,0.542,45.234,12802,7
213495,A_PREACCEPTED,COMPLETE,2012-02-27 19:11:04.635000+00:00,2,45.234,45.776,320.036,12802,8
213495,A_ACCEPTED,COMPLETE,2012-02-27 19:16:24.671000+00:00,3,320.036,365.812,60.541,12802,1
213495,A_FINALIZED,COMPLETE,2012-02-27 19:17:25.212000+00:00,4,60.541,426.353,-0.0,12802,6
213495,O_SELECTED,COMPLETE,2012-02-27 19:17:25.212000+00:00,5,0.0,426.353,1.023,12802,15
213495,O_CREATED,COMPLETE,2012-02-27 19:17:26.235000+00:00,6,1.023,427.376,0.026,12802,13
213495,O_SENT,COMPLETE,2012-02-27 19:17:26.261000+00:00,7,0.026,427.402,1.518,12802,16
213495,W_Completeren aanvraag,COMPLETE,2012-02-27 19:17:27.779000+00:00,8,1.518,428.92,195.534,12802,20
213495,W_Nabellen offertes,COMPLETE,2012-02-27 19:20:43.313000+00:00,9,195.534,624.454,310010.83,12802,22
213495,O_SENT_BACK,COMPLETE,2012-03-02 09:27:34.143000+00:00,10,310010.83,310635.284,2.363,12802,17
213495,W_Nabellen offertes,COMPLETE,2012-03-02 09:27:36.506000+00:00,11,2.363,310637.647,354365.913,12802,22
213495,A_DECLINED,COMPLETE,2012-03-06 11:53:42.419000+00:00,12,354365.913,665003.56,-0.0,12802,5
213495,O_DECLINED,COMPLETE,2012-03-06 11:53:42.419000+00:00,13,0.0,665003.56,3.655,12802,14
213495,W_Valideren aanvraag,COMPLETE,2012-03-06 11:53:46.074000+00:00,14,3.655,665007.215,0.0,12802,23
213498,A_SUBMITTED,COMPLETE,2012-02-27 19:17:29.971000+00:00,0,0.0,0.0,0.891,12803,10
213498,A_PARTLYSUBMITTED,COMPLETE,2012-02-27 19:17:30.862000+00:00,1,0.891,0.891,899.368,12803,7
213498,A_PREACCEPTED,COMPLETE,2012-02-27 19:32:30.230000+00:00,2,899.368,900.259,1.394,12803,8
213498,W_Afhandelen leads,COMPLETE,2012-02-27 19:32:31.624000+00:00,3,1.394,901.653,63994.029,12803,18
213498,W_Completeren aanvraag,COMPLETE,2012-02-28 13:19:05.653000+00:00,4,63994.029,64895.682,5532.157,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-02-28 14:51:17.810000+00:00,5,5532.157,70427.839,2683.094,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-02-28 15:36:00.904000+00:00,6,2683.094,73110.933,814.59,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-02-28 15:49:35.494000+00:00,7,814.59,73925.523,70257.691,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-02-29 11:20:33.185000+00:00,8,70257.691,144183.214,97474.852,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-03-01 14:25:08.037000+00:00,9,97474.852,241658.066,83540.425,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-03-02 13:37:28.462000+00:00,10,83540.425,325198.491,251947.079,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-03-05 11:36:35.541000+00:00,11,251947.079,577145.57,91426.785,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-03-06 13:00:22.326000+00:00,12,91426.785,668572.355,2534.106,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-03-06 13:42:36.432000+00:00,13,2534.106,671106.461,16785.465,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-03-06 18:22:21.897000+00:00,14,16785.465,687891.926,138444.155,12803,20
213498,W_Completeren aanvraag,COMPLETE,2012-03-08 08:49:46.052000+00:00,15,138444.155,826336.081,117798.83,12803,20
