case_id,activity,lifecycle,timestamp,event_idx,delta_prev_seconds,delta_start_seconds,user_id,item_id
174767,W_Completeren aanvraag,COMPLETE,2011-10-11 17:22:48.709000+00:00,11,83068.994,534215.31,343,20
174767,A_CANCELLED,COMPLETE,2011-10-14 13:27:58.125000+00:00,12,245109.416,779324.726,343,4
174767,W_Completeren aanvraag,COMPLETE,2011-10-14 13:28:00.180000+00:00,13,2.055,779326.781,343,20
174770,A_SUBMITTED,COMPLETE,2011-10-05 13:01:26.985000+00:00,0,0.0,0.0,344,10
174770,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:01:27.150000+00:00,1,0.165,0.165,344,7
174770,W_Afhandelen leads,COMPLETE,2011-10-05 13:33:31.393000+00:00,2,1924.243,1924.408,344,18
174770,A_DECLINED,COMPLETE,2011-10-05 14:31:39.147000+00:00,3,3487.754,5412.162,344,5
174770,W_Afhandelen leads,COMPLETE,2011-10-05 14:31:41.758000+00:00,4,2.611,5414.773,344,18
174773,A_SUBMITTED,COMPLETE,2011-10-05 13:10:39.426000+00:00,0,0.0,0.0,345,10
174773,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:10:39.696000+00:00,1,0.27,0.27,345,7
174773,A_PREACCEPTED,COMPLETE,2011-10-05 13:11:23.741000+00:00,2,44.045,44.315,345,8
174773,W_Completeren aanvraag,COMPLETE,2011-10-05 13:18:51.497000+00:00,3,447.756,492.071,345,20
174773,A_ACCEPTED,COMPLETE,2011-10-05 13:22:57.312000+00:00,4,245.815,737.886,345,1
174773,A_FINALIZED,COMPLETE,2011-10-05 13:27:22.847000+00:00,5,265.535,1003.421,345,6
174773,O_SELECTED,COMPLETE,2011-10-05 13:27:22.847000+00:00,6,0.0,1003.421,345,15
174773,O_CREATED,COMPLETE,2011-10-05 13:27:23.645000+00:00,7,0.798,1004.219,345,13
174773,O_SENT,COMPLETE,2011-10-05 13:27:23.716000+00:00,8,0.071,1004.29,345,16
174773,W_Completeren aanvraag,COMPLETE,2011-10-05 13:27:25.027000+00:00,9,1.311,1005.601,345,20
174773,W_Nabellen offertes,COMPLETE,2011-10-05 13:28:32.396000+00:00,10,67.369,1072.97,345,22
174773,W_Nabellen offertes,COMPLETE,2011-10-12 08:26:56.325000+00:00,11,586703.929,587776.899,345,22
174773,W_Nabellen offertes,COMPLETE,2011-10-12 09:17:56.597000+00:00,12,3060.272,590837.171,345,22
174773,O_SENT_BACK,COMPLETE,2011-10-13 07:24:31.750000+00:00,13,79595.153,670432.324,345,17
174773,W_Nabellen offertes,COMPLETE,2011-10-13 07:24:33.478000+00:00,14,1.728,670434.052,345,22
174773,O_ACCEPTED,COMPLETE,2011-10-17 17:49:58.237000+00:00,15,383124.759,1053558.811,345,11
174773,A_ACTIVATED,COMPLETE,2011-10-17 17:49:58.238000+00:00,16,0.001,1053558.812,345,2
174773,A_APPROVED,COMPLETE,2011-10-17 17:49:58.238000+00:00,17,0.0,1053558.812,345,3
174773,A_REGISTERED,COMPLETE,2011-10-17 17:49:58.238000+00:00,18,0.0,1053558.812,345,9
174773,W_Valideren aanvraag,COMPLETE,2011-10-17 17:50:06.201000+00:00,19,7.963,1053566.775,345,23
174776,A_SUBMITTED,COMPLETE,2011-10-05 13:12:06.144000+00:00,0,0.0,0.0,346,10
174776,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:12:06.266000+00:00,1,0.122,0.122,346,7
174776,A_DECLINED,COMPLETE,2011-10-05 13:12:37.960000+00:00,2,31.694,31.816,346,5
174779,A_SUBMITTED,COMPLETE,2011-10-05 13:12:35.718000+00:00,0,0.0,0.0,347,10
174779,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:12:36.039000+00:00,1,0.321,0.321,347,7
174779,A_PREACCEPTED,COMPLETE,2011-10-05 13:13:31.533000+00:00,2,55.494,55.815,347,8
174779,W_Completeren aanvraag,COMPLETE,2011-10-05 13:28:24.607000+00:00,3,893.074,948.889,347,20
174779,A_ACCEPTED,COMPLETE,2011-10-05 13:55:30.946000+00:00,4,1626.339,2575.228,347,1
174779,A_FINALIZED,COMPLETE,2011-10-05 14:00:14.658000+00:00,5,283.712,2858.94,347,6
174779,O_SELECTED,COMPLETE,2011-10-05 14:00:14.658000+00:00,6,0.0,2858.94,347,15
174779,O_CREATED,COMPLETE,2011-10-05 14:00:15.961000+00:00,7,1.303,2860.243,347,13
174779,O_SENT,COMPLETE,2011-10-05 14:00:16.031000+00:00,8,0.07,2860.313,347,16
174779,W_Completeren aanvraag,COMPLETE,2011-10-05 14:00:18.851000+00:00,9,2.82,2863.133,347,20
174779,W_Nabellen offertes,COMPLETE,2011-10-05 14:10:19.538000+00:00,10,600.687,3463.82,347,22
174779,O_SENT_BACK,COMPLETE,2011-10-12 07:10:54.528000+00:00,11,579634.99,583098.81,347,17
174779,W_Nabellen offertes,COMPLETE,2011-10-12 07:10:56.577000+00:00,12,2.049,583100.859,347,22
174779,A_ACTIVATED,COMPLETE,2011-10-13 10:30:02.702000+00:00,13,98346.125,681446.984,347,2
174779,A_APPROVED,COMPLETE,2011-10-13 10:30:02.702000+00:00,14,0.0,681446.984,347,3
174779,A_REGISTERED,COMPLETE,2011-10-13 10:30:02.702000+00:00,15,0.0,681446.984,347,9
174779,O_ACCEPTED,COMPLETE,2011-10-13 10:30:02.702000+00:00,16,0.0,681446.984,347,11
174779,W_Valideren aanvraag,COMPLETE,2011-10-13 10:30:10.205000+00:00,17,7.503,681454.487,347,23
174782,A_SUBMITTED,COMPLETE,2011-10-05 13:20:30.634000+00:00,0,0.0,0.0,348,10
174782,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:20:30.766000+00:00,1,0.132,0.132,348,7
174782,A_DECLINED,COMPLETE,2011-10-05 14:30:35.623000+00:00,2,4204.857,4204.989,348,5
174782,W_Afhandelen leads,COMPLETE,2011-10-05 14:30:39.189000+00:00,3,3.566,4208.555,348,18
174785,A_SUBMITTED,COMPLETE,2011-10-05 13:26:32.310000+00:00,0,0.0,0.0,349,10
174785,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:26:32.429000+00:00,1,0.119,0.119,349,7
174785,A_PREACCEPTED,COMPLETE,2011-10-05 14:31:23.029000+00:00,2,3890.6,3890.719,349,8
174785,W_Afhandelen leads,COMPLETE,2011-10-05 14:31:23.901000+00:00,3,0.872,3891.591,349,18
174785,W_Completeren aanvraag,COMPLETE,2011-10-05 14:33:33.469000+00:00,4,129.568,4021.159,349,20
174785,W_Completeren aanvraag,COMPLETE,2011-10-05 14:41:34.269000+00:00,5,480.8,4501.959,349,20
174785,W_Completeren aanvraag,COMPLETE,2011-10-05 17:05:15.109000+00:00,6,8620.84,13122.799,349,20
174785,A_ACCEPTED,COMPLETE,2011-10-06 08:38:17.654000+00:00,7,55982.545,69105.344,349,1
174785,O_SELECTED,COMPLETE,2011-10-06 08:45:20.748000+00:00,8,423.094,69528.438,349,15
174785,A_FINALIZED,COMPLETE,2011-10-06 08:45:20.749000+00:00,9,0.001,69528.439,349,6
174785,O_CREATED,COMPLETE,2011-10-06 08:45:21.766000+00:00,10,1.017,69529.456,349,13
174785,O_SENT,COMPLETE,2011-10-06 08:45:21.850000+00:00,11,0.084,69529.54,349,16
174785,W_Completeren aanvraag,COMPLETE,2011-10-06 08:45:23.434000+00:00,12,1.584,69531.124,349,20
174785,W_Nabellen offertes,COMPLETE,2011-10-06 08:49:41.576000+00:00,13,258.142,69789.266,349,22
174785,W_Nabellen offertes,COMPLETE,2011-10-13 10:58:43.340000+00:00,14,612541.764,682331.03,349,22
174785,O_SENT_BACK,COMPLETE,2011-10-14 08:42:49.644000+00:00,15,78246.304,760577.334,349,17
174785,W_Nabellen offertes,COMPLETE,2011-10-14 08:42:51.350000+00:00,16,1.706,760579.04,349,22
174785,W_Valideren aanvraag,COMPLETE,2011-10-18 07:01:55.471000+00:00,17,339544.121,1100123.161,349,23
174785,W_Nabellen incomplete dossiers,COMPLETE,2011-10-18 08:31:14.552000+00:00,18,5359.081,1105482.242,349,21
174785,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 08:27:41.070000+00:00,19,172586.518,1278068.76,349,21
174785,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 08:56:12.980000+00:00,20,1711.91,1279780.67,349,21
174785,W_Valideren aanvraag,COMPLETE,2011-10-20 09:30:22.874000+00:00,21,2049.894,1281830.564,349,23
174785,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 09:57:44.814000+00:00,22,1641.94,1283472.504,349,21
174785,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 11:26:48.220000+00:00,23,5343.406,1288815.91,349,21
174785,A_DECLINED,COMPLETE,2011-10-20 11:36:30.562000+00:00,24,582.342,1289398.252,349,5
174785,O_DECLINED,COMPLETE,2011-10-20 11:36:30.562000+00:00,25,0.0,1289398.252,349,14
174785,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 11:36:34.513000+00:00,26,3.951,1289402.203,349,21
174788,A_SUBMITTED,COMPLETE,2011-10-05 13:33:40.652000+00:00,0,0.0,0.0,350,10
174788,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:33:40.976000+00:00,1,0.324,0.324,350,7
174788,A_DECLINED,COMPLETE,2011-10-05 13:34:46.573000+00:00,2,65.597,65.921,350,5
174791,A_SUBMITTED,COMPLETE,2011-10-05 13:39:34.793000+00:00,0,0.0,0.0,351,10
174791,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:39:34.947000+00:00,1,0.154,0.154,351,7
174791,A_DECLINED,COMPLETE,2011-10-05 13:40:15.940000+00:00,2,40.993,41.147,351,5
174794,A_SUBMITTED,COMPLETE,2011-10-05 13:43:08.769000+00:00,0,0.0,0.0,352,10
174794,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:43:08.871000+00:00,1,0.102,0.102,352,7
174794,A_DECLINED,COMPLETE,2011-10-05 14:32:06.906000+00:00,2,2938.035,2938.137,352,5
174794,W_Afhandelen leads,COMPLETE,2011-10-05 14:32:09.950000+00:00,3,3.044,2941.181,352,18
174797,A_SUBMITTED,COMPLETE,2011-10-05 13:44:33.802000+00:00,0,0.0,0.0,353,10
174797,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:44:33.908000+00:00,1,0.106,0.106,353,7
174797,A_DECLINED,COMPLETE,2011-10-05 13:45:12.072000+00:00,2,38.164,38.27,353,5
174800,A_SUBMITTED,COMPLETE,2011-10-05 13:48:43.675000+00:00,0,0.0,0.0,354,10
174800,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:48:43.780000+00:00,1,0.105,0.105,354,7
174800,A_PREACCEPTED,COMPLETE,2011-10-05 13:49:19.678000+00:00,2,35.898,36.003,354,8
174800,W_Completeren aanvraag,COMPLETE,2011-10-05 13:52:20.654000+00:00,3,180.976,216.979,354,20
174800,A_ACCEPTED,COMPLETE,2011-10-05 14:17:54.211000+00:00,4,1533.557,1750.536,354,1
174800,A_FINALIZED,COMPLETE,2011-10-05 14:23:03.439000+00:00,5,309.228,2059.764,354,6
174800,O_SELECTED,COMPLETE,2011-10-05 14:23:03.439000+00:00,6,0.0,2059.764,354,15
174800,O_CREATED,COMPLETE,2011-10-05 14:23:04.943000+00:00,7,1.504,2061.268,354,13
174800,O_SENT,COMPLETE,2011-10-05 14:23:04.978000+00:00,8,0.035,2061.303,354,16
174800,W_Completeren aanvraag,COMPLETE,2011-10-05 14:23:07.279000+00:00,9,2.301,2063.604,354,20
174800,W_Nabellen offertes,COMPLETE,2011-10-05 14:23:42.548000+00:00,10,35.269,2098.873,354,22
174800,O_SENT_BACK,COMPLETE,2011-10-12 07:20:25.599000+00:00,11,579403.051,581501.924,354,17
174800,W_Nabellen offertes,COMPLETE,2011-10-12 07:20:26.812000+00:00,12,1.213,581503.137,354,22
174800,A_DECLINED,COMPLETE,2011-10-17 08:27:55.600000+00:00,13,436048.788,1017551.925,354,5
174800,O_DECLINED,COMPLETE,2011-10-17 08:27:55.600000+00:00,14,0.0,1017551.925,354,14
174800,W_Valideren aanvraag,COMPLETE,2011-10-17 08:27:58.859000+00:00,15,3.259,1017555.184,354,23
174803,A_SUBMITTED,COMPLETE,2011-10-05 13:55:04.873000+00:00,0,0.0,0.0,355,10
174803,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:55:04.996000+00:00,1,0.123,0.123,355,7
174803,A_DECLINED,COMPLETE,2011-10-05 13:55:51.165000+00:00,2,46.169,46.292,355,5
174806,A_SUBMITTED,COMPLETE,2011-10-05 13:55:32.150000+00:00,0,0.0,0.0,356,10
174806,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:55:32.339000+00:00,1,0.189,0.189,356,7
174806,A_PREACCEPTED,COMPLETE,2011-10-05 13:56:04.271000+00:00,2,31.932,32.121,356,8
174806,W_Completeren aanvraag,COMPLETE,2011-10-05 14:26:02.719000+00:00,3,1798.448,1830.569,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-05 16:57:23.895000+00:00,4,9081.176,10911.745,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-05 17:02:46.880000+00:00,5,322.985,11234.73,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-06 17:18:49.080000+00:00,6,87362.2,98596.93,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-10 14:58:52.437000+00:00,7,337203.357,435800.287,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-12 07:00:04.207000+00:00,8,144071.77,579872.057,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-12 17:26:00.929000+00:00,9,37556.722,617428.779,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-12 17:26:50.894000+00:00,10,49.965,617478.744,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-13 15:08:42.474000+00:00,11,78111.58,695590.324,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-13 17:33:36.614000+00:00,12,8694.14,704284.464,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-14 16:27:44.460000+00:00,13,82447.846,786732.31,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-14 17:15:18.534000+00:00,14,2854.074,789586.384,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-15 09:41:41.021000+00:00,15,59182.487,848768.871,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-15 10:29:18.111000+00:00,16,2857.09,851625.961,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-15 10:42:37.529000+00:00,17,799.418,852425.379,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-17 09:22:58.718000+00:00,18,168021.189,1020446.568,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-17 13:13:07.748000+00:00,19,13809.03,1034255.598,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-17 13:26:57.811000+00:00,20,830.063,1035085.661,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-17 13:29:58.344000+00:00,21,180.533,1035266.194,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-17 18:24:12.692000+00:00,22,17654.348,1052920.542,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-18 17:26:12.212000+00:00,23,82919.52,1135840.062,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-10-18 17:32:17.657000+00:00,24,365.445,1136205.507,356,20
174806,W_Completeren aanvraag,COMPLETE,2011-11-05 08:15:42.094000+00:00,25,1521804.437,2658009.944,356,20
174806,A_CANCELLED,COMPLETE,2011-11-05 08:15:42.099000+00:00,26,0.005,2658009.949,356,4
174809,A_SUBMITTED,COMPLETE,2011-10-05 13:56:11.978000+00:00,0,0.0,0.0,357,10
174809,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:56:12.101000+00:00,1,0.123,0.123,357,7
174809,A_DECLINED,COMPLETE,2011-10-05 13:57:05.342000+00:00,2,53.241,53.364,357,5
174812,A_SUBMITTED,COMPLETE,2011-10-05 13:57:53.885000+00:00,0,0.0,0.0,358,10
174812,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:57:54.025000+00:00,1,0.14,0.14,358,7
174812,A_DECLINED,COMPLETE,2011-10-05 13:57:56.459000+00:00,2,2.434,2.574,358,5
174815,A_SUBMITTED,COMPLETE,2011-10-05 13:58:01.779000+00:00,0,0.0,0.0,359,10
174815,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:58:01.931000+00:00,1,0.152,0.152,359,7
174815,A_PREACCEPTED,COMPLETE,2011-10-05 14:33:26.435000+00:00,2,2124.504,2124.656,359,8
174815,W_Afhandelen leads,COMPLETE,2011-10-05 14:33:27.632000+00:00,3,1.197,2125.853,359,18
174815,A_ACCEPTED,COMPLETE,2011-10-05 15:31:33.396000+00:00,4,3485.764,5611.617,359,1
174815,A_FINALIZED,COMPLETE,2011-10-05 15:37:15.859000+00:00,5,342.463,5954.08,359,6
174815,O_SELECTED,COMPLETE,2011-10-05 15:37:15.859000+00:00,6,0.0,5954.08,359,15
174815,O_CREATED,COMPLETE,2011-10-05 15:37:16.970000+00:00,7,1.111,5955.191,359,13
174815,O_SENT,COMPLETE,2011-10-05 15:37:17.011000+00:00,8,0.041,5955.232,359,16
174815,W_Completeren aanvraag,COMPLETE,2011-10-05 15:37:18.529000+00:00,9,1.518,5956.75,359,20
174815,O_CANCELLED,COMPLETE,2011-10-05 15:38:20.454000+00:00,10,61.925,6018.675,359,12
174815,O_SELECTED,COMPLETE,2011-10-05 15:38:20.454000+00:00,11,0.0,6018.675,359,15
174815,O_CREATED,COMPLETE,2011-10-05 15:38:21.721000+00:00,12,1.267,6019.942,359,13
174815,O_SENT,COMPLETE,2011-10-05 15:38:21.755000+00:00,13,0.034,6019.976,359,16
174815,W_Nabellen offertes,COMPLETE,2011-10-05 15:38:24.134000+00:00,14,2.379,6022.355,359,22
174815,W_Nabellen offertes,COMPLETE,2011-10-05 15:39:35.400000+00:00,15,71.266,6093.621,359,22
174815,W_Nabellen offertes,COMPLETE,2011-10-12 08:58:26.447000+00:00,16,580731.047,586824.668,359,22
174815,W_Nabellen offertes,COMPLETE,2011-10-18 13:59:37.668000+00:00,17,536471.221,1123295.889,359,22
174815,O_SENT_BACK,COMPLETE,2011-10-21 08:15:08.108000+00:00,18,238530.44,1361826.329,359,17
174815,W_Nabellen offertes,COMPLETE,2011-10-21 08:15:10.132000+00:00,19,2.024,1361828.353,359,22
174815,W_Valideren aanvraag,COMPLETE,2011-10-27 09:44:35.429000+00:00,20,523765.297,1885593.65,359,23
174815,W_Nabellen incomplete dossiers,COMPLETE,2011-10-27 10:26:07.582000+00:00,21,2492.153,1888085.803,359,21
174815,W_Valideren aanvraag,COMPLETE,2011-10-27 10:49:48.178000+00:00,22,1420.596,1889506.399,359,23
174815,O_CANCELLED,COMPLETE,2011-10-27 13:29:43.312000+00:00,23,9595.134,1899101.533,359,12
174815,O_SELECTED,COMPLETE,2011-10-27 13:29:43.312000+00:00,24,0.0,1899101.533,359,15
174815,O_CREATED,COMPLETE,2011-10-27 13:29:44.702000+00:00,25,1.39,1899102.923,359,13
174815,O_SENT,COMPLETE,2011-10-27 13:29:44.759000+00:00,26,0.057,1899102.98,359,16
174815,W_Valideren aanvraag,COMPLETE,2011-10-27 13:29:46.878000+00:00,27,2.119,1899105.099,359,23
174815,A_ACTIVATED,COMPLETE,2011-10-27 13:32:06.253000+00:00,28,139.375,1899244.474,359,2
174815,A_APPROVED,COMPLETE,2011-10-27 13:32:06.253000+00:00,29,0.0,1899244.474,359,3
174815,A_REGISTERED,COMPLETE,2011-10-27 13:32:06.253000+00:00,30,0.0,1899244.474,359,9
174815,O_ACCEPTED,COMPLETE,2011-10-27 13:32:06.253000+00:00,31,0.0,1899244.474,359,11
174815,W_Nabellen incomplete dossiers,COMPLETE,2011-10-27 13:32:14.570000+00:00,32,8.317,1899252.791,359,21
174818,A_SUBMITTED,COMPLETE,2011-10-05 13:58:03.156000+00:00,0,0.0,0.0,360,10
174818,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 13:58:03.280000+00:00,1,0.124,0.124,360,7
174818,A_PREACCEPTED,COMPLETE,2011-10-05 13:58:45.639000+00:00,2,42.359,42.483,360,8
174818,A_ACCEPTED,COMPLETE,2011-10-05 14:57:50.842000+00:00,3,3545.203,3587.686,360,1
174818,A_FINALIZED,COMPLETE,2011-10-05 15:04:09.581000+00:00,4,378.739,3966.425,360,6
174818,O_SELECTED,COMPLETE,2011-10-05 15:04:09.581000+00:00,5,0.0,3966.425,360,15
174818,O_CREATED,COMPLETE,2011-10-05 15:04:10.949000+00:00,6,1.368,3967.793,360,13
174818,O_SENT,COMPLETE,2011-10-05 15:04:11.003000+00:00,7,0.054,3967.847,360,16
174818,W_Completeren aanvraag,COMPLETE,2011-10-05 15:04:12.139000+00:00,8,1.136,3968.983,360,20
174818,W_Nabellen offertes,COMPLETE,2011-10-05 15:04:26.312000+00:00,9,14.173,3983.156,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-05 15:08:08.602000+00:00,10,222.29,4205.446,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-05 15:10:56.792000+00:00,11,168.19,4373.636,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-12 09:07:02.164000+00:00,12,582965.372,587339.008,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-13 11:09:10.570000+00:00,13,93728.406,681067.414,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-13 16:45:50.605000+00:00,14,20200.035,701267.449,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-13 16:49:25.867000+00:00,15,215.262,701482.711,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-15 13:17:04.433000+00:00,16,160058.566,861541.277,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-18 08:56:38.049000+00:00,17,243573.616,1105114.893,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-19 14:50:50.116000+00:00,18,107652.067,1212766.96,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-19 16:20:14.460000+00:00,19,5364.344,1218131.304,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-21 16:44:58.797000+00:00,20,174284.337,1392415.641,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-24 13:04:18.761000+00:00,21,245959.964,1638375.605,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-25 16:52:49.428000+00:00,22,100110.667,1738486.272,360,22
174818,W_Nabellen offertes,COMPLETE,2011-10-28 18:12:05.111000+00:00,23,263955.683,2002441.955,360,22
174818,W_Nabellen offertes,COMPLETE,2011-11-01 09:44:01.987000+00:00,24,315116.876,2317558.831,360,22
174818,W_Nabellen offertes,COMPLETE,2011-11-02 18:47:22.570000+00:00,25,119000.583,2436559.414,360,22
174818,W_Nabellen offertes,COMPLETE,2011-11-02 19:58:03.810000+00:00,26,4241.24,2440800.654,360,22
174818,W_Nabellen offertes,COMPLETE,2011-11-05 08:16:07.333000+00:00,27,217083.523,2657884.177,360,22
174818,A_CANCELLED,COMPLETE,2011-11-05 08:16:07.338000+00:00,28,0.005,2657884.182,360,4
174818,O_CANCELLED,COMPLETE,2011-11-05 08:16:07.338000+00:00,29,0.0,2657884.182,360,12
174821,A_SUBMITTED,COMPLETE,2011-10-05 14:00:10.454000+00:00,0,0.0,0.0,361,10
174821,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 14:00:10.608000+00:00,1,0.154,0.154,361,7
174821,A_PREACCEPTED,COMPLETE,2011-10-05 14:00:45.355000+00:00,2,34.747,34.901,361,8
174821,W_Completeren aanvraag,COMPLETE,2011-10-05 14:11:16.850000+00:00,3,631.495,666.396,361,20
174821,A_DECLINED,COMPLETE,2011-10-05 15:41:50.276000+00:00,4,5433.426,6099.822,361,5
174821,W_Completeren aanvraag,COMPLETE,2011-10-05 15:41:54.495000+00:00,5,4.219,6104.041,361,20
174824,A_SUBMITTED,COMPLETE,2011-10-05 14:18:21.863000+00:00,0,0.0,0.0,362,10
174824,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 14:18:22.156000+00:00,1,0.293,0.293,362,7
174824,A_PREACCEPTED,COMPLETE,2011-10-05 14:19:05+00:00,2,42.844,43.137,362,8
174824,W_Completeren aanvraag,COMPLETE,2011-10-05 15:47:14.662000+00:00,3,5289.662,5332.799,362,20
174824,A_ACCEPTED,COMPLETE,2011-10-05 15:51:25.828000+00:00,4,251.166,5583.965,362,1
174824,O_SELECTED,COMPLETE,2011-10-05 15:57:06.333000+00:00,5,340.505,5924.47,362,15
174824,A_FINALIZED,COMPLETE,2011-10-05 15:57:06.334000+00:00,6,0.001,5924.471,362,6
174824,O_CREATED,COMPLETE,2011-10-05 15:57:07.294000+00:00,7,0.96,5925.431,362,13
174824,O_SENT,COMPLETE,2011-10-05 15:57:07.323000+00:00,8,0.029,5925.46,362,16
174824,W_Completeren aanvraag,COMPLETE,2011-10-05 15:57:09.801000+00:00,9,2.478,5927.938,362,20
174824,W_Nabellen offertes,COMPLETE,2011-10-12 09:33:21.993000+00:00,10,581772.192,587700.13,362,22
174824,W_Nabellen offertes,COMPLETE,2011-10-19 16:27:11.290000+00:00,11,629629.297,1217329.427,362,22
174824,O_SENT_BACK,COMPLETE,2011-10-21 08:22:57.890000+00:00,12,143746.6,1361076.027,362,17
174824,W_Nabellen offertes,COMPLETE,2011-10-21 08:22:59.847000+00:00,13,1.957,1361077.984,362,22
174824,W_Valideren aanvraag,COMPLETE,2011-10-27 14:08:43.751000+00:00,14,539143.904,1900221.888,362,23
174824,W_Nabellen incomplete dossiers,COMPLETE,2011-10-27 18:22:21.165000+00:00,15,15217.414,1915439.302,362,21
174824,W_Nabellen incomplete dossiers,COMPLETE,2011-10-28 08:19:34.338000+00:00,16,50233.173,1965672.475,362,21
174824,W_Nabellen incomplete dossiers,COMPLETE,2011-10-28 13:23:24.032000+00:00,17,18229.694,1983902.169,362,21
174824,A_ACTIVATED,COMPLETE,2011-10-28 14:38:20.835000+00:00,18,4496.803,1988398.972,362,2
174824,A_APPROVED,COMPLETE,2011-10-28 14:38:20.835000+00:00,19,0.0,1988398.972,362,3
174824,A_REGISTERED,COMPLETE,2011-10-28 14:38:20.835000+00:00,20,0.0,1988398.972,362,9
174824,O_ACCEPTED,COMPLETE,2011-10-28 14:38:20.835000+00:00,21,0.0,1988398.972,362,11
174824,W_Valideren aanvraag,COMPLETE,2011-10-28 14:38:29.374000+00:00,22,8.539,1988407.511,362,23
174827,A_SUBMITTED,COMPLETE,2011-10-05 14:24:01.730000+00:00,0,0.0,0.0,363,10
174827,A_PARTLYSUBMITTED,COMPLETE,2011-10-05 14:24:01.900000+00:00,1,0.17,0.17,363,7
174827,A_PREACCEPTED,COMPLETE,2011-10-05 14:24:54.713000+00:00,2,52.813,52.983,363,8
174827,W_Completeren aanvraag,COMPLETE,2011-10-05 14:41:57.773000+00:00,3,1023.06,1076.043,363,20
174827,A_ACCEPTED,COMPLETE,2011-10-05 14:56:22.275000+00:00,4,864.502,1940.545,363,1
174827,A_FINALIZED,COMPLETE,2011-10-05 14:58:43.085000+00:00,5,140.81,2081.355,363,6
174827,O_SELECTED,COMPLETE,2011-10-05 14:58:43.085000+00:00,6,0.0,2081.355,363,15
174827,O_CREATED,COMPLETE,2011-10-05 14:58:44.453000+00:00,7,1.368,2082.723,363,13
174827,O_SENT,COMPLETE,2011-10-05 14:58:44.497000+00:00,8,0.044,2082.767,363,16
174827,W_Completeren aanvraag,COMPLETE,2011-10-05 14:58:45.858000+00:00,9,1.361,2084.128,363,20
174827,A_CANCELLED,COMPLETE,2011-10-12 08:37:06.172000+00:00,10,581900.314,583984.442,363,4
